,comb_surp,s1_surp,s2_surp
162,9.314228327761507,9.073834818418703,9.55462183710431
163,8.86728326935727,9.43783910705299,8.296727431661548
164,8.378826984490281,8.316532423226603,8.441121545753962
165,9.14963101211315,8.393948432266567,9.905313591959734
166,9.110923007593168,8.316532423226603,9.905313591959734
167,8.417534989010264,8.393948432266567,8.441121545753962
168,7.734035286991727,8.293821164158613,7.17424940982484
169,10.448768674012687,10.525987096411198,10.371550251614178
170,9.332685707886395,8.293821164158613,10.371550251614178
171,8.85011825311802,10.525987096411198,7.17424940982484
172,8.768420505093864,10.506985714455306,7.029855295732425
173,10.657309537578968,10.589202822664014,10.72541625249392
174,10.616200983474613,10.506985714455306,10.72541625249392
175,8.80952905919822,10.589202822664014,7.029855295732425
176,10.105447314578132,8.698766827812374,11.51212780134389
177,10.67817120946923,10.531889062937113,10.824453356001346
178,9.76161009190686,8.698766827812374,10.824453356001346
179,11.022008432140503,10.531889062937113,11.51212780134389
180,8.365931418662615,9.387379654050862,7.34448318327437
181,10.875891557462221,11.476040731385885,10.275742383538557
182,9.831561018794709,9.387379654050862,10.275742383538557
183,9.410261957330128,11.476040731385885,7.34448318327437
184,8.325453692312967,9.394159783099475,7.2567476015264605
185,9.399958251355404,9.473534934266599,9.326381568444209
186,9.360270675771842,9.394159783099475,9.326381568444209
187,8.36514126789653,9.473534934266599,7.2567476015264605
188,8.832651454011481,10.185299236308081,7.480003671714882
189,10.299842009435075,10.75823695520836,9.84144706366179
190,10.013373149984936,10.185299236308081,9.84144706366179
191,9.119120313461622,10.75823695520836,7.480003671714882
192,10.23362255870501,13.375297693834078,7.091947423575941
193,8.035401193085837,8.952930681083869,7.117871705087805
194,10.246584699460941,13.375297693834078,7.117871705087805
195,8.022439052329904,8.952930681083869,7.091947423575941
196,9.123397053615921,10.1109087247723,8.135885382459545
197,8.682891664067153,9.827535583174331,7.538247744959975
198,8.824578234866138,10.1109087247723,7.538247744959975
199,8.981710482816938,9.827535583174331,8.135885382459545
200,10.316461816121436,9.18982486415626,11.44309876808661
201,9.733223430524204,9.391179559594303,10.075267301454105
202,9.632546082805181,9.18982486415626,10.075267301454105
203,10.417139163840456,9.391179559594303,11.44309876808661
204,11.179495798097664,10.464905272947306,11.894086323248022
205,10.802288304869386,12.51458275285565,9.089993856883119
206,9.777449564915212,10.464905272947306,9.089993856883119
207,12.204334538051835,12.51458275285565,11.894086323248022
208,8.898322441024465,10.37845523022497,7.418189651823961
209,8.758685088543295,8.985749198776459,8.531620978310134
210,9.455038104267551,10.37845523022497,8.531620978310134
211,8.20196942530021,8.985749198776459,7.418189651823961
212,9.41183583602389,8.631955218348004,10.191716453699774
213,9.830408614829933,11.202319358757556,8.45849787090231
214,8.545226544625157,8.631955218348004,8.45849787090231
215,10.697017906228666,11.202319358757556,10.191716453699774
216,10.136390114061857,9.913731513805212,10.359048714318504
217,9.094466442715952,9.600850196131628,8.588082689300277
218,9.250907101552745,9.913731513805212,8.588082689300277
219,9.979949455225066,9.600850196131628,10.359048714318504
220,10.168036314435493,10.983926794461869,9.352145834409116
221,10.4413223696593,9.88750061938689,10.995144119931709
222,10.989535457196789,10.983926794461869,10.995144119931709
223,9.619823226898003,9.88750061938689,9.352145834409116
224,12.935548036647095,10.632995778505842,15.23810029478835
225,10.196404554632696,9.845343700597482,10.547465408667911
226,10.590230593586877,10.632995778505842,10.547465408667911
227,12.541721997692916,9.845343700597482,15.23810029478835
228,10.293912951147359,11.061451381611862,9.526374520682856
229,10.058529951509747,9.834437373682634,10.282622529336862
230,10.672036955474361,11.061451381611862,10.282622529336862
231,9.680405947182745,9.834437373682634,9.526374520682856
232,9.447704579312465,10.694364840329076,8.201044318295855
233,7.945678120965877,9.693796724496076,6.197559517435678
234,8.445962178882377,10.694364840329076,6.197559517435678
235,8.947420521395966,9.693796724496076,8.201044318295855
236,9.168839092866154,10.2569622958468,8.080715889885509
237,7.15778120846903,7.806841164567223,6.508721252370838
238,8.382841774108819,10.2569622958468,6.508721252370838
239,7.943778527226366,7.806841164567223,8.080715889885509
240,8.105545574854387,9.277848104667987,6.933243045040788
241,8.320246327967507,8.654044026881635,7.986448629053379
242,8.632148366860683,9.277848104667987,7.986448629053379
243,7.793643535961212,8.654044026881635,6.933243045040788
244,8.351855464414932,8.539684077120596,8.16402685170927
245,8.84409498761339,8.444398491220877,9.243791484005904
246,8.89173778056325,8.539684077120596,9.243791484005904
247,8.304212671465073,8.444398491220877,8.16402685170927
248,8.251030353064767,8.256497525163201,8.245563180966332
249,9.944479276848226,11.071657398275025,8.817301155421426
250,8.536899340292313,8.256497525163201,8.817301155421426
251,9.658610289620679,11.071657398275025,8.245563180966332
252,8.38850248605176,8.308161927141558,8.468843044961961
253,9.321523293916577,10.761380873323478,7.881665714509677
254,8.094913820825617,8.308161927141558,7.881665714509677
255,9.61511195914272,10.761380873323478,8.468843044961961
256,10.14898491570035,12.24450077477453,8.05346905662617
257,10.206898878247516,11.266966875595251,9.146830880899781
258,10.695665827837155,12.24450077477453,9.146830880899781
259,9.66021796611071,11.266966875595251,8.05346905662617
260,9.876879672891402,11.12274222640753,8.631017119375274
261,9.55267825297609,10.88157367572354,8.22378283022864
262,9.673262528318084,11.12274222640753,8.22378283022864
263,9.756295397549408,10.88157367572354,8.631017119375274
264,7.382231378719771,8.144369527495867,6.620093229943676
265,8.728456882785345,10.41491189108081,7.04200187448988
266,7.593185700992873,8.144369527495867,7.04200187448988
267,8.517502560512243,10.41491189108081,6.620093229943676
268,7.5379740189636735,8.35066451687197,6.7252835210553785
269,8.104151209806586,9.04597211671295,7.162330302900224
270,7.756497409886096,8.35066451687197,7.162330302900224
271,7.8856278188841635,9.04597211671295,6.7252835210553785
272,11.763550080379341,15.16792616660551,8.359173994153172
273,8.732108947884644,9.356869757533874,8.107348138235412
274,11.63763715242046,15.16792616660551,8.107348138235412
275,8.858021875843523,9.356869757533874,8.359173994153172
276,8.668867025921468,8.985746641011486,8.35198741083145
277,8.970985493514906,9.412710858928868,8.529260128100946
278,8.757503384556216,8.985746641011486,8.529260128100946
279,8.882349134880158,9.412710858928868,8.35198741083145
280,8.959939326655453,10.47017149015673,7.449707163154177
281,9.68954040448642,9.701727618562426,9.677353190410415
282,10.073762340283572,10.47017149015673,9.677353190410415
283,8.575717390858301,9.701727618562426,7.449707163154177
284,8.214603192084542,9.097434071538613,7.331772312630473
285,8.966804460647136,8.35321975716645,9.580389164127823
286,9.338911617833219,9.097434071538613,9.580389164127823
287,7.842496034898462,8.35321975716645,7.331772312630473
288,10.612963438318179,13.064835736275505,8.161091140360854
289,9.426172830814465,9.863193132697665,8.989152528931267
290,11.026994132603386,13.064835736275505,8.989152528931267
291,9.01214213652926,9.863193132697665,8.161091140360854
292,9.370289911979128,10.49139381389851,8.249186010059747
293,9.518377371890297,9.598405351850095,9.4383493919305
294,9.964871602914505,10.49139381389851,9.4383493919305
295,8.923795680954921,9.598405351850095,8.249186010059747
296,9.111568595843888,9.032843051909492,9.190294139778285
297,10.502796463763952,12.319357986532772,8.686234940995131
298,8.859538996452311,9.032843051909492,8.686234940995131
299,10.754826063155528,12.319357986532772,9.190294139778285
300,9.875403335892809,10.104222504625536,9.64658416716008
301,9.779517604156254,11.447756186071825,8.111279022240682
302,9.10775076343311,10.104222504625536,8.111279022240682
303,10.547170176615953,11.447756186071825,9.64658416716008
